goos: linux
goarch: amd64
pkg: github.com/fredbi/core/json/benchmarks/lexers
cpu: AMD Ryzen 7 5800X 8-Core Processor             
BenchmarkLexers/ints/default-lexer/bytes-16         	    2124	    516740 ns/op	 507.32 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1203	    987553 ns/op	 639.47 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1218	    975001 ns/op	 647.71 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1077	    979165 ns/op	 644.95 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1066	    977879 ns/op	 645.80 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1084	    966197 ns/op	 653.61 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1098	    981064 ns/op	 643.70 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1225	    972353 ns/op	 649.47 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1088	    972092 ns/op	 649.64 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1099	    979820 ns/op	 644.52 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1089	    965425 ns/op	 654.13 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1082	    971625 ns/op	 649.96 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1090	    980646 ns/op	 643.98 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1087	    978808 ns/op	 645.19 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1249	    994931 ns/op	 634.73 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1089	    966152 ns/op	 653.64 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1113	    968527 ns/op	 652.04 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1248	   1001860 ns/op	 630.34 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1113	   1028859 ns/op	 613.80 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1126	    968491 ns/op	 652.06 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1095	    966099 ns/op	 653.67 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1071	    976800 ns/op	 646.51 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1238	    998522 ns/op	 632.45 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1084	   1063667 ns/op	 593.71 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1197	   1046436 ns/op	 603.49 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1255	    954555 ns/op	 661.58 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1402	    786311 ns/op	 803.13 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1552	    769872 ns/op	 820.28 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1568	    767298 ns/op	 823.04 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1322	    777671 ns/op	 812.06 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1327	    766677 ns/op	 823.70 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1360	    785871 ns/op	 803.59 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1375	    769210 ns/op	 820.99 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1395	    779062 ns/op	 810.61 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1339	    768179 ns/op	 822.09 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1557	    759203 ns/op	 831.81 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1666	    734490 ns/op	 859.80 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1407	    744070 ns/op	 848.73 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1390	    740442 ns/op	 852.89 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1382	    742088 ns/op	 851.00 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1479	    755874 ns/op	 835.47 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1339	    758465 ns/op	 832.62 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1399	    721594 ns/op	 875.16 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1400	    756473 ns/op	 834.81 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1352	    751880 ns/op	 839.91 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1641	    753128 ns/op	 838.52 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     592	   1890086 ns/op	 334.12 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     646	   1913233 ns/op	 330.08 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     646	   1904733 ns/op	 331.55 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     588	   1906468 ns/op	 331.25 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     632	   1902434 ns/op	 331.95 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     596	   1928746 ns/op	 327.42 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     602	   1896355 ns/op	 333.01 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     643	   1964573 ns/op	 321.45 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     584	   1992840 ns/op	 316.89 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     577	   2010629 ns/op	 314.09 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1122	   1010720 ns/op	 624.82 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1159	   1036283 ns/op	 609.40 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1117	   1024566 ns/op	 616.37 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1143	   1022558 ns/op	 617.58 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1204	    995260 ns/op	 634.52 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1215	   1038771 ns/op	 607.94 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1088	    997642 ns/op	 633.01 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1074	   1024652 ns/op	 616.32 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1077	   1010702 ns/op	 624.83 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1186	    991162 ns/op	 637.15 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     393	   2983778 ns/op	 211.65 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     417	   2940108 ns/op	 214.79 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     400	   2943129 ns/op	 214.57 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     391	   2921386 ns/op	 216.17 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     388	   2955487 ns/op	 213.68 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     432	   2918605 ns/op	 216.38 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     404	   2799210 ns/op	 225.60 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     406	   2814180 ns/op	 224.40 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     416	   2775471 ns/op	 227.53 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     411	   2850702 ns/op	 221.53 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     412	   2837802 ns/op	 222.54 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     411	   2886515 ns/op	 218.78 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     429	   2799232 ns/op	 225.60 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     408	   2816598 ns/op	 224.21 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     392	   2826907 ns/op	 223.39 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     408	   2814917 ns/op	 224.35 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     411	   2906275 ns/op	 217.29 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     393	   2790414 ns/op	 226.32 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     423	   2849576 ns/op	 221.62 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     387	   2888563 ns/op	 218.63 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1022	   1036444 ns/op	 609.31 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1040	   1066994 ns/op	 591.86 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1102	   1043098 ns/op	 605.42 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1015	   1041080 ns/op	 606.59 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1144	   1007890 ns/op	 626.57 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1005	   1004257 ns/op	 628.84 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1062	   1057042 ns/op	 597.43 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1114	   1034419 ns/op	 610.50 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1070	   1031723 ns/op	 612.10 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1051	   1033745 ns/op	 610.90 MB/s	    9584 B/op	      83 allocs/op
PASS
ok  	github.com/fredbi/core/json/benchmarks/lexers	775.023s
