goos: linux
goarch: amd64
pkg: github.com/fredbi/core/json/benchmarks/lexers
cpu: AMD Ryzen 7 5800X 8-Core Processor             
BenchmarkLexers/ints/default-lexer/bytes-16         	    2235	    511486 ns/op	 512.53 MB/s	     328 B/op	       2 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1238	    989114 ns/op	 638.46 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1185	   1078850 ns/op	 585.36 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1048	    989930 ns/op	 637.94 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1068	    970931 ns/op	 650.42 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/bytes-16                 	    1226	   1031954 ns/op	 611.96 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1210	    978651 ns/op	 645.29 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1248	   1015006 ns/op	 622.18 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1171	    969619 ns/op	 651.30 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1220	    961621 ns/op	 656.72 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1104	    977186 ns/op	 646.26 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1208	    992356 ns/op	 636.38 MB/s	       1 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1090	    951515 ns/op	 663.69 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1082	   1002063 ns/op	 630.21 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1218	    957544 ns/op	 659.51 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/pooled-16                	    1095	    974186 ns/op	 648.25 MB/s	       3 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1178	   1019210 ns/op	 619.61 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1065	   1003975 ns/op	 629.01 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1087	    999925 ns/op	 631.56 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1171	   1022635 ns/op	 617.54 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1104	   1023696 ns/op	 616.90 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1042	   1082558 ns/op	 583.35 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1082	   1025150 ns/op	 616.02 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1219	   1006153 ns/op	 627.65 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1178	   1010709 ns/op	 624.82 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/bytes-16                           	    1184	   1005236 ns/op	 628.22 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1317	    789642 ns/op	 799.75 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1482	    810682 ns/op	 778.99 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1341	    777885 ns/op	 811.83 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1410	    784864 ns/op	 804.62 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1479	    783178 ns/op	 806.35 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1278	    802688 ns/op	 786.75 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1466	    774043 ns/op	 815.86 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1411	    782140 ns/op	 807.42 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1448	    777934 ns/op	 811.78 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/default-lexer/tokens-16                	    1552	    778208 ns/op	 811.50 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1354	    752798 ns/op	 838.89 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1590	    749872 ns/op	 842.16 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1363	    749969 ns/op	 842.05 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1459	    744257 ns/op	 848.52 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1591	    787740 ns/op	 801.68 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1519	    746039 ns/op	 846.49 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1636	    786615 ns/op	 802.83 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1558	    769702 ns/op	 820.47 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1358	    796319 ns/op	 793.04 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/tokens-16                          	    1380	    753467 ns/op	 838.14 MB/s	    1336 B/op	       8 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     572	   1956877 ns/op	 322.72 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     624	   1953606 ns/op	 323.26 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     631	   1972552 ns/op	 320.15 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     604	   1954925 ns/op	 323.04 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     620	   1938582 ns/op	 325.76 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     626	   1975962 ns/op	 319.60 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     552	   1948043 ns/op	 324.18 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     578	   1933138 ns/op	 326.68 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     628	   1923765 ns/op	 328.27 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/lab/verbatim-tokens-16                 	     585	   1962497 ns/op	 321.79 MB/s	    1344 B/op	       9 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1232	    975881 ns/op	 647.12 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1094	    960472 ns/op	 657.50 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1090	    975102 ns/op	 647.64 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1096	    981798 ns/op	 643.22 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1104	   1005807 ns/op	 627.87 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1200	    973729 ns/op	 648.55 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1260	    964973 ns/op	 654.44 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1100	    960012 ns/op	 657.82 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1243	    984581 ns/op	 641.40 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/reset-16                 	    1104	    977731 ns/op	 645.90 MB/s	       0 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     463	   2593511 ns/op	 243.50 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     464	   2594589 ns/op	 243.40 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     445	   2636347 ns/op	 239.54 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     465	   2586282 ns/op	 244.18 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     466	   2589509 ns/op	 243.87 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     438	   2585569 ns/op	 244.25 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     446	   2574376 ns/op	 245.31 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     440	   2630897 ns/op	 240.04 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     446	   2594288 ns/op	 243.42 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-16              	     470	   2602468 ns/op	 242.66 MB/s	    1400 B/op	      12 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     442	   2633328 ns/op	 239.82 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     466	   2648307 ns/op	 238.46 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     444	   2569398 ns/op	 245.78 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     433	   2668580 ns/op	 236.65 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     427	   2852440 ns/op	 221.39 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     458	   2584104 ns/op	 244.38 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     435	   2611335 ns/op	 241.84 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     430	   2610708 ns/op	 241.89 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     438	   2581275 ns/op	 244.65 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/default-lexer/verbatim-reset-16        	     439	   2609293 ns/op	 242.02 MB/s	       2 B/op	       0 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	     926	   1103007 ns/op	 572.54 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1125	   1101747 ns/op	 573.19 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1009	   1068142 ns/op	 591.23 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1018	   1061845 ns/op	 594.73 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	     992	   1086851 ns/op	 581.05 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1086	   1096398 ns/op	 575.99 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	     973	   1133086 ns/op	 557.34 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1148	   1067418 ns/op	 591.63 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	     996	   1066427 ns/op	 592.18 MB/s	    9584 B/op	      83 allocs/op
BenchmarkLexers/twitter_status/jsontext/bytes-16                      	    1021	   1098430 ns/op	 574.92 MB/s	    9584 B/op	      83 allocs/op
PASS
ok  	github.com/fredbi/core/json/benchmarks/lexers	763.448s
